Recourse_Method,Dataset,ML_Model,L0_distance,L1_distance,L2_distance,Linf_distance,Constraint_Violation,Redundancy,y-Nearest-Neighbours,Success_Rate,Average_Time
cruds,credit,linear,11.0,3.4740331396605253,2.5430334616659693,1.0,0.0,11.0,,,
cruds,credit,linear,10.0,2.4241605796336545,1.4860473052919,1.0,0.0,10.0,,,
cruds,credit,linear,11.0,3.725744760960248,2.6445439306755216,1.0,0.0,11.0,,,
cruds,credit,linear,11.0,3.1370553477163834,2.3917545320703297,1.0,0.0,11.0,,,
cruds,credit,linear,11.0,3.32024524391942,2.4401399134490376,1.0,0.0,11.0,,,
cruds,credit,linear,11.0,2.987339763925553,2.1790391637686835,1.0,0.0,11.0,,,
cruds,credit,linear,11.0,3.208798244595528,2.397860566024153,1.0,0.0,11.0,,,
cruds,credit,linear,12.0,4.734552216437941,3.685248685469333,1.0,0.0,12.0,,,
cruds,credit,linear,12.0,4.648972152007951,3.705803368571459,1.0,0.0,12.0,,,
cruds,german,linear,,,,,,,,0.0,4.91748558
cruds,mortgage,linear,,,,,,,,0.0,10.032808935000002
cruds,twomoon,linear,,,,,,,,0.0,6.882209569999987
cruds,breast_cancer,linear,,,,,,,,0.0,2.0633323649999995
face_knn,adult,linear,2.0,1.3424657534246576,1.1172827922687183,1.0,2.0,0.0,0.98,1.0,4.031124030000001
face_knn,adult,linear,7.0,3.635948780790576,3.1257660360662185,1.0,1.0,6.0,,,
face_knn,adult,linear,10.0,6.796872311700634,6.2490579816602025,1.0,2.0,7.0,,,
face_knn,adult,linear,12.0,9.686951701778687,9.17798304776036,1.0,2.0,12.0,,,
face_knn,adult,linear,16.0,14.25044264281055,13.57283241101047,1.0,2.0,16.0,,,
face_knn,adult,linear,15.0,12.531264560618768,12.130718410221563,1.0,2.0,12.0,,,
face_knn,adult,linear,12.0,9.640092078946374,9.155564882624727,1.0,2.0,12.0,,,
face_knn,adult,linear,13.0,9.654139070605131,9.192852238038194,1.0,1.0,13.0,,,
face_knn,adult,linear,3.0,2.287671232876712,2.082754738224808,1.0,1.0,2.0,,,
face_knn,adult,linear,15.0,11.863689939107944,11.389135608758169,1.0,2.0,14.0,,,
face_knn,adult,linear,10.0,7.504743267169881,7.163926142232685,1.0,1.0,10.0,,,
face_knn,adult,linear,9.0,6.45260460348523,6.082103746031816,1.0,2.0,9.0,,,
face_knn,adult,linear,12.0,8.375246143571305,8.075825583702455,1.0,2.0,9.0,,,
face_knn,adult,linear,14.0,11.39610474326717,11.082274049178215,1.0,2.0,14.0,,,
face_knn,adult,linear,12.0,10.47190383002516,10.147210977098815,1.0,2.0,9.0,,,
face_knn,adult,linear,9.0,7.610051322691422,7.23372342993316,1.0,2.0,9.0,,,
face_knn,adult,linear,14.0,11.737619979498648,11.40318303846087,1.0,1.0,14.0,,,
face_knn,adult,linear,13.0,9.295325837518927,9.030370645412034,1.0,1.0,13.0,,,
face_knn,adult,linear,14.0,11.372761159258223,11.080410205306942,1.0,1.0,8.0,,,
face_knn,adult,linear,12.0,9.494930574969718,9.10420517908132,1.0,2.0,10.0,,,
face_knn,compass,linear,1.0,0.2368421052631579,0.0560941828254847,0.2368421052631579,0.0,0.0,1.0,1.0,0.5139297250000027
face_knn,compass,linear,1.0,0.2894736842105263,0.0837950138504155,0.2894736842105263,0.0,0.0,,,
face_knn,compass,linear,2.0,1.131578947368421,1.0173130193905815,1.0,0.0,0.0,,,
face_knn,compass,linear,2.0,1.236842105263158,1.0560941828254848,1.0,1.0,1.0,,,
face_knn,compass,linear,2.0,1.2894736842105263,1.0837950138504155,1.0,1.0,1.0,,,
face_knn,compass,linear,3.0,2.0526315789473686,2.0027700831024933,1.0,2.0,1.0,,,
face_knn,compass,linear,3.0,2.026315789473684,2.0006925207756234,1.0,2.0,2.0,,,
face_knn,compass,linear,4.0,3.026315789473684,3.0006925207756234,1.0,2.0,2.0,,,
face_knn,compass,linear,3.0,2.1842105263157894,2.03393351800554,1.0,1.0,1.0,,,
face_knn,compass,linear,3.0,2.0526315789473686,2.0027700831024933,1.0,2.0,2.0,,,
face_knn,compass,linear,4.0,3.1315789473684217,3.0173130193905817,1.0,2.0,1.0,,,
face_knn,compass,linear,1.0,1.0,1.0,1.0,1.0,0.0,,,
face_knn,compass,linear,1.0,0.1578947368421052,0.0249307479224376,0.1578947368421052,0.0,0.0,,,
face_knn,compass,linear,3.0,2.473684210526316,2.224376731301939,1.0,2.0,1.0,,,
face_knn,compass,linear,1.0,0.0263157894736842,0.0006925207756232,0.0263157894736842,0.0,0.0,,,
face_knn,compass,linear,4.0,3.0526315789473686,3.0027700831024933,1.0,2.0,1.0,,,
face_knn,compass,linear,1.0,0.2631578947368421,0.0692520775623268,0.2631578947368421,0.0,0.0,,,
face_knn,compass,linear,3.0,2.263157894736842,2.069252077562327,1.0,2.0,1.0,,,
face_knn,compass,linear,2.0,1.2105263157894737,1.0443213296398892,1.0,1.0,0.0,,,
face_knn,compass,linear,4.0,3.026315789473684,3.0006925207756234,1.0,2.0,2.0,,,
face_knn,credit,linear,7.0,0.6971985534434205,0.1669149310238167,0.3333333333333333,0.0,3.0,0.95,1.0,1.4514525600000068
face_knn,credit,linear,9.0,4.534400173484549,4.250394456881739,1.0,2.0,6.0,,,
face_knn,credit,linear,6.0,1.7612348534031332,1.4481766127860487,1.0,1.0,5.0,,,
face_knn,credit,linear,8.0,3.597083686591936,2.779174239400695,1.0,1.0,4.0,,,
face_knn,credit,linear,10.0,6.213197876612622,5.6338372856250745,1.0,1.0,10.0,,,
face_knn,credit,linear,8.0,2.8689381291834315,2.472810777390151,1.0,1.0,7.0,,,
face_knn,credit,linear,9.0,4.837396874765815,4.472228691592787,1.0,2.0,5.0,,,
face_knn,credit,linear,9.0,2.807288101707881,2.1617721189398,1.0,1.0,9.0,,,
face_knn,credit,linear,7.0,1.9326595509097733,1.4767472294186148,1.0,0.0,4.0,,,
face_knn,credit,linear,11.0,4.600473016224921,3.5474992620353825,1.0,2.0,9.0,,,
face_knn,credit,linear,13.0,6.4582555957633785,5.845754711341447,1.0,1.0,13.0,,,
face_knn,credit,linear,8.0,3.0377514198904105,2.485828231896205,1.0,1.0,7.0,,,
face_knn,credit,linear,12.0,4.2664333578163305,3.3090331644463062,1.0,1.0,12.0,,,
face_knn,credit,linear,9.0,3.757693924786471,3.262892728667672,1.0,2.0,8.0,,,
face_knn,credit,linear,8.0,3.2210405748523763,2.695814077920656,1.0,0.0,4.0,,,
face_knn,credit,linear,10.0,4.530122264729531,3.830728463657639,1.0,1.0,8.0,,,
face_knn,credit,linear,7.0,2.681218082803744,2.444537685433289,1.0,1.0,7.0,,,
face_knn,credit,linear,11.0,5.194861042086343,4.484834791345206,1.0,0.0,6.0,,,
face_knn,credit,linear,10.0,4.537009829581511,4.139288103015336,1.0,0.0,10.0,,,
face_knn,credit,linear,7.0,1.7212204565866394,1.223447670575817,1.0,0.0,4.0,,,
face_knn,german,linear,3.0,0.2115448193143219,0.0278205112603751,0.1607142857142857,1.0,2.0,0.53,1.0,0.3575855499999989
face_knn,german,linear,4.0,2.315494454632299,1.7405311810296942,1.0,2.0,2.0,,,
face_knn,german,linear,4.0,1.5190232745458698,1.124451220279385,1.0,2.0,2.0,,,
face_knn,german,linear,4.0,1.4879191855018663,1.0959777419864725,1.0,2.0,1.0,,,
face_knn,german,linear,3.0,0.2954995963390308,0.0357814527974918,0.1607142857142857,1.0,2.0,,,
face_knn,german,linear,4.0,1.1695936710768824,1.011427479587918,1.0,2.0,1.0,,,
face_knn,german,linear,4.0,1.769069050532065,1.2635582099211498,1.0,2.0,1.0,,,
face_knn,german,linear,3.0,0.390532277618872,0.0642891822266659,0.1785714285714285,1.0,1.0,,,
face_knn,german,linear,3.0,0.3908766378786576,0.0745799148966713,0.2205882352941176,1.0,0.0,,,
face_knn,german,linear,4.0,2.009015326170085,1.511924540978756,1.0,2.0,1.0,,,
face_knn,german,linear,2.0,0.1632591299973274,0.0175431975072669,0.1275448442830417,1.0,0.0,,,
face_knn,german,linear,3.0,0.6787744150152633,0.1904610308155842,0.3676470588235294,1.0,0.0,,,
face_knn,german,linear,4.0,1.5638973813361594,1.2395193493699883,1.0,2.0,3.0,,,
face_knn,german,linear,3.0,1.5474633399084294,1.0043518750325264,0.7058823529411764,1.0,1.0,,,
face_knn,german,linear,3.0,0.6823108411406821,0.1879108322728302,0.3529411764705882,1.0,1.0,,,
face_knn,german,linear,3.0,0.6468064776257152,0.2062569168168518,0.4251678221635303,1.0,2.0,,,
face_knn,german,linear,4.0,2.11951196787728,1.5133634292887082,1.0,2.0,1.0,,,
face_knn,german,linear,3.0,0.6811400856149656,0.2039228871954384,0.3970588235294117,1.0,1.0,,,
face_knn,german,linear,4.0,2.2644188576718243,1.7898999605369033,1.0,2.0,1.0,,,
face_knn,german,linear,4.0,1.5334646734230173,1.203086829943823,1.0,2.0,2.0,,,
face_epsilon,adult,linear,4.0,1.4738514583915756,1.1339005946114364,1.0,1.0,3.0,0.95,1.0,3.6977439400000094
face_epsilon,adult,linear,6.0,3.374308079396142,3.057802931927172,1.0,1.0,5.0,,,
face_epsilon,adult,linear,15.0,13.153005311713729,12.51175281160216,1.0,2.0,8.0,,,
face_epsilon,adult,linear,13.0,10.817547292889758,10.306087424774129,1.0,1.0,6.0,,,
face_epsilon,adult,linear,15.0,12.666715301540064,11.998242433795829,1.0,1.0,8.0,,,
face_epsilon,adult,linear,16.0,13.606850452066164,13.166994316888854,1.0,1.0,16.0,,,
face_epsilon,adult,linear,11.0,8.609967031177161,8.184091433686202,1.0,2.0,8.0,,,
face_epsilon,adult,linear,8.0,5.00937105058258,4.322431375696501,1.0,1.0,8.0,,,
face_epsilon,adult,linear,14.0,11.428684122457664,11.113637850410877,1.0,1.0,14.0,,,
face_epsilon,adult,linear,7.0,5.102320380206877,5.00543731035944,1.0,2.0,7.0,,,
face_epsilon,adult,linear,13.0,9.454803843257892,9.066823850366948,1.0,2.0,13.0,,,
face_epsilon,adult,linear,9.0,6.45260460348523,6.082103746031816,1.0,2.0,9.0,,,
face_epsilon,adult,linear,11.0,8.165321625818997,8.009370622001091,1.0,2.0,11.0,,,
face_epsilon,adult,linear,9.0,6.527369303885938,6.096849162664364,1.0,2.0,9.0,,,
face_epsilon,adult,linear,8.0,7.273972602739726,7.07506098705198,1.0,1.0,7.0,,,
face_epsilon,adult,linear,13.0,10.390662566396422,10.067406170053776,1.0,1.0,13.0,,,
face_epsilon,adult,linear,13.0,10.812505824247507,10.304933210475632,1.0,1.0,13.0,,,
face_epsilon,adult,linear,17.0,13.917657372772124,13.241892051233902,1.0,1.0,17.0,,,
face_epsilon,adult,linear,16.0,13.521498462398656,13.111490978965184,1.0,2.0,14.0,,,
face_epsilon,adult,linear,15.0,12.413577485788837,12.082909164074126,1.0,2.0,14.0,,,
face_epsilon,compass,linear,1.0,0.2368421052631579,0.0560941828254847,0.2368421052631579,0.0,0.0,0.9473684210526316,0.95,0.5654307550000113
face_epsilon,compass,linear,1.0,0.2894736842105263,0.0837950138504155,0.2894736842105263,0.0,0.0,,,
face_epsilon,compass,linear,4.0,3.1052631578947367,3.011080332409972,1.0,2.0,2.0,,,
face_epsilon,compass,linear,2.0,1.236842105263158,1.0560941828254848,1.0,1.0,1.0,,,
face_epsilon,compass,linear,2.0,1.2894736842105263,1.0837950138504155,1.0,1.0,1.0,,,
face_epsilon,compass,linear,4.0,3.3421052631578947,3.1170360110803323,1.0,3.0,4.0,,,
face_epsilon,compass,linear,2.0,2.0,2.0,1.0,2.0,1.0,,,
face_epsilon,compass,linear,2.0,2.0,2.0,1.0,1.0,1.0,,,
face_epsilon,compass,linear,3.0,2.1052631578947367,2.011080332409972,1.0,1.0,2.0,,,
face_epsilon,compass,linear,4.0,3.0789473684210527,3.0062326869806086,1.0,2.0,2.0,,,
face_epsilon,compass,linear,3.0,2.5526315789473686,2.3054016620498614,1.0,2.0,1.0,,,
face_epsilon,compass,linear,1.0,0.1578947368421052,0.0249307479224376,0.1578947368421052,0.0,0.0,,,
face_epsilon,compass,linear,3.0,2.263157894736842,2.069252077562327,1.0,2.0,1.0,,,
face_epsilon,compass,linear,4.0,3.236842105263158,3.056094182825485,1.0,3.0,3.0,,,
face_epsilon,compass,linear,3.0,2.263157894736842,2.069252077562327,1.0,1.0,0.0,,,
face_epsilon,compass,linear,4.0,3.3421052631578947,3.1170360110803323,1.0,2.0,1.0,,,
face_epsilon,compass,linear,3.0,2.263157894736842,2.069252077562327,1.0,2.0,1.0,,,
face_epsilon,compass,linear,2.0,1.4473684210526314,1.2001385041551251,1.0,1.0,0.0,,,
face_epsilon,compass,linear,4.0,3.026315789473684,3.0006925207756234,1.0,2.0,2.0,,,
face_epsilon,credit,linear,6.0,0.4758755523642117,0.1238749085557658,0.3333333333333333,0.0,2.0,0.98,1.0,1.3772275549999904
face_epsilon,credit,linear,8.0,3.1869967730325017,3.0279632654920543,1.0,1.0,8.0,,,
face_epsilon,credit,linear,7.0,3.1174256625890804,3.0055196280238654,1.0,2.0,6.0,,,
face_epsilon,credit,linear,10.0,5.1558504813148245,4.193123246727733,1.0,1.0,10.0,,,
face_epsilon,credit,linear,6.0,1.6635503680742925,1.3135359929902153,1.0,0.0,4.0,,,
face_epsilon,credit,linear,9.0,3.5336180854152657,2.9170932148140896,1.0,1.0,8.0,,,
face_epsilon,credit,linear,9.0,4.324789635566957,3.703577412514385,1.0,2.0,5.0,,,
face_epsilon,credit,linear,9.0,2.7650650553373093,2.1585508031694443,1.0,0.0,8.0,,,
face_epsilon,credit,linear,9.0,2.952194508883732,2.206952589977358,1.0,0.0,7.0,,,
face_epsilon,credit,linear,11.0,4.956069288308782,4.36643512851741,1.0,2.0,11.0,,,
face_epsilon,credit,linear,11.0,4.640780402846977,3.9293252972365313,1.0,1.0,9.0,,,
face_epsilon,credit,linear,8.0,2.155488511729972,1.396936515941143,1.0,1.0,4.0,,,
face_epsilon,credit,linear,8.0,3.398416671692916,3.1132317273486265,1.0,1.0,6.0,,,
face_epsilon,credit,linear,11.0,4.926955779957376,4.290708015266501,1.0,1.0,9.0,,,
face_epsilon,credit,linear,12.0,6.560348887743436,5.688262674419392,1.0,1.0,12.0,,,
face_epsilon,credit,linear,11.0,5.5155297317046665,4.829498352367867,1.0,0.0,7.0,,,
face_epsilon,credit,linear,6.0,2.148846859061585,1.7455478252681338,1.0,0.0,4.0,,,
face_epsilon,credit,linear,8.0,3.466795536104492,3.134713005758228,1.0,0.0,8.0,,,
face_epsilon,credit,linear,12.0,6.0547912623157405,5.389921835951906,1.0,1.0,11.0,,,
face_epsilon,credit,linear,10.0,5.396737397572887,5.112466993052613,1.0,1.0,9.0,,,
face_epsilon,german,linear,3.0,0.3454060561167352,0.0429184005779614,0.1607142857142857,1.0,1.0,0.5473684210526316,0.95,0.3830467099999851
face_epsilon,german,linear,4.0,1.89596436131402,1.4629819599385618,1.0,2.0,2.0,,,
face_epsilon,german,linear,4.0,1.6497289737948662,1.1689125562429703,1.0,2.0,1.0,,,
face_epsilon,german,linear,4.0,1.467131570356766,1.0813610676181051,1.0,2.0,1.0,,,
face_epsilon,german,linear,3.0,0.5215926251649554,0.1435152735537173,0.3529411764705882,1.0,2.0,,,
face_epsilon,german,linear,3.0,0.4044177756939685,0.1260166194458246,0.3529411764705882,1.0,2.0,,,
face_epsilon,german,linear,3.0,0.9587890124686388,0.4789271620777186,0.6029411764705882,1.0,1.0,,,
face_epsilon,german,linear,3.0,0.6244741541383803,0.1371527460358486,0.2647058823529411,1.0,1.0,,,
face_epsilon,german,linear,4.0,1.2982149446110571,1.0563186703581449,1.0,2.0,2.0,,,
face_epsilon,german,linear,3.0,1.7842756944309583,1.3031709683358264,0.9264705882352942,1.0,1.0,,,
face_epsilon,german,linear,4.0,1.241317936880926,1.0336688255031756,1.0,2.0,2.0,,,
face_epsilon,german,linear,3.0,0.3741774193995855,0.0787812789259788,0.2647058823529411,1.0,2.0,,,
face_epsilon,german,linear,3.0,0.917578371725052,0.51815085560456,0.6964285714285714,1.0,0.0,,,
face_epsilon,german,linear,3.0,0.6148631621681357,0.1547230118868621,0.3088235294117647,1.0,1.0,,,
face_epsilon,german,linear,2.0,0.4800892955399394,0.172105628247554,0.4086607241113679,1.0,0.0,,,
face_epsilon,german,linear,4.0,1.717070535708506,1.2115126856937937,1.0,2.0,1.0,,,
face_epsilon,german,linear,3.0,0.8483677393043714,0.3107960245375384,0.4852941176470588,1.0,1.0,,,
face_epsilon,german,linear,3.0,1.6306300995142198,1.355200335713319,1.0,2.0,1.0,,,
face_epsilon,german,linear,3.0,1.4900632587138518,0.9294604389382676,0.8382352941176471,1.0,1.0,,,
gravitational,adult,linear,51.0,16.256247772976078,12.072826141785116,1.0233789682388306,2.0,51.0,0.48,1.0,0.0091175549999999
gravitational,adult,linear,50.0,16.239351601611062,12.200948130673922,1.0232198163866997,2.0,50.0,,,
gravitational,adult,linear,50.0,16.896195181173535,12.82328565789973,1.0232198163866997,2.0,50.0,,,
gravitational,adult,linear,51.0,17.71991928299785,13.495308337363728,1.0233789682388306,2.0,51.0,,,
gravitational,adult,linear,51.0,17.607939856645746,13.452480347157977,1.0233789682388306,2.0,51.0,,,
gravitational,adult,linear,50.0,17.887351423043473,13.65484355817926,1.0232198163866997,2.0,50.0,,,
gravitational,adult,linear,51.0,17.60110022240589,13.465583814006507,1.0233789682388306,2.0,51.0,,,
gravitational,adult,linear,50.0,15.911885908408207,11.753068762310786,1.0232198163866997,2.0,50.0,,,
gravitational,adult,linear,50.0,16.80682025942652,12.594268274204964,1.0232198163866997,2.0,50.0,,,
gravitational,adult,linear,50.0,16.528015026282727,12.438897967572975,1.0232198163866997,2.0,50.0,,,
gravitational,adult,linear,50.0,16.576671605316204,12.484807801296697,1.0232198163866997,2.0,50.0,,,
gravitational,adult,linear,50.0,16.78983474341926,12.527050523996609,1.0232198163866997,2.0,50.0,,,
gravitational,adult,linear,50.0,17.03169607228413,12.681313689714507,1.0232198163866997,2.0,50.0,,,
gravitational,adult,linear,50.0,16.550756567910646,12.344948226846968,1.0232198163866997,2.0,50.0,,,
gravitational,adult,linear,50.0,16.70644445523428,12.50819374830908,1.0232198163866997,2.0,50.0,,,
gravitational,adult,linear,50.0,16.040221698768498,11.97350736093706,1.0232198163866997,2.0,50.0,,,
gravitational,adult,linear,51.0,16.674257100577897,12.524233874691015,1.0233789682388306,2.0,51.0,,,
gravitational,adult,linear,51.0,18.08363985293281,13.869978524327443,1.0233789682388306,2.0,51.0,,,
gravitational,adult,linear,51.0,17.537155078014955,13.37925147287394,1.0233789682388306,2.0,51.0,,,
gravitational,adult,linear,50.0,17.42474402971243,13.294417639745143,1.0232198163866997,2.0,50.0,,,
gravitational,compass,linear,,,,,,,,0.0,0.0124444849999999
gravitational,credit,linear,20.0,11.1879735386129,9.193864210988174,1.0229469537734983,5.0,19.0,0.0,1.0,0.00817052
gravitational,credit,linear,20.0,12.08004009552466,10.106509914242595,1.0229469537734983,5.0,19.0,,,
gravitational,credit,linear,20.0,9.98969368939976,7.487891518655562,1.0189085704034095,5.0,19.0,,,
gravitational,credit,linear,20.0,11.9624669629712,9.575647729892776,1.0229469537734983,5.0,18.0,,,
gravitational,credit,linear,20.0,12.509264248952064,10.35347071278901,1.0229469537734983,5.0,18.0,,,
gravitational,credit,linear,20.0,12.799741422488196,10.54999027433828,1.0229469537734983,5.0,18.0,,,
gravitational,credit,linear,20.0,11.562711810424918,9.240013423839194,1.0229469537734983,5.0,18.0,,,
gravitational,credit,linear,20.0,12.984537845299828,10.959061708755357,1.0229469537734983,5.0,18.0,,,
gravitational,credit,linear,20.0,11.817405698155248,9.418765796657858,1.0156551901004658,5.0,18.0,,,
gravitational,credit,linear,20.0,12.34449497656082,9.83191943912677,1.0100568495690825,5.0,18.0,,,
gravitational,credit,linear,20.0,12.802466103683136,10.451342832500618,1.0229469537734983,5.0,18.0,,,
gravitational,credit,linear,20.0,10.414956906926328,8.134678851314483,1.0229469537734983,5.0,19.0,,,
gravitational,credit,linear,20.0,12.382120660062876,10.046505090276955,1.0229469537734983,5.0,19.0,,,
gravitational,credit,linear,20.0,11.511886296030571,9.31950971185555,1.012385716543433,5.0,18.0,,,
gravitational,credit,linear,20.0,11.69119500051904,9.474108619582394,1.0229469537734983,5.0,18.0,,,
gravitational,credit,linear,20.0,11.02924550253371,9.026107701288884,1.0229469537734983,5.0,19.0,,,
gravitational,credit,linear,20.0,12.446885534827466,9.941581319982769,1.0229469537734983,5.0,17.0,,,
gravitational,credit,linear,20.0,13.690054240978789,11.18630730493318,1.0229469537734983,5.0,17.0,,,
gravitational,credit,linear,20.0,11.429776170662672,9.16797145198933,1.0172840856237944,5.0,18.0,,,
gravitational,credit,linear,20.0,11.839633157119904,9.616230738264283,1.0229469537734983,5.0,18.0,,,
gravitational,german,linear,4.0,0.8194470968813383,0.1995781137397515,0.2827051281929016,2.0,3.0,1.0,1.0,0.005452585
gravitational,german,linear,4.0,0.7398323239728802,0.1749992821088525,0.2827051281929016,2.0,3.0,,,
gravitational,german,linear,4.0,0.7283538538147519,0.1744889924597199,0.2827051281929016,2.0,3.0,,,
gravitational,german,linear,4.0,0.8029538950838027,0.265698733449077,0.4256657151614919,2.0,3.0,,,
gravitational,german,linear,4.0,1.3978646176522014,0.6839698839375941,0.7099263072013855,2.0,3.0,,,
gravitational,german,linear,4.0,0.6458849354378741,0.1480691935527118,0.2827051281929016,2.0,3.0,,,
gravitational,german,linear,4.0,1.114315306508888,0.3476388446601793,0.4256657151614919,2.0,3.0,,,
gravitational,german,linear,4.0,1.2324315244686648,0.6142857170555707,0.7099263072013855,2.0,4.0,,,
gravitational,german,linear,4.0,0.9738678619469268,0.3085148397583216,0.4256657151614919,2.0,3.0,,,
gravitational,german,linear,4.0,1.5382026750463038,0.6853110783676692,0.6147748077579546,2.0,3.0,,,
gravitational,german,linear,4.0,0.8018553515769584,0.186091103525786,0.2827051281929016,2.0,3.0,,,
gravitational,german,linear,4.0,0.6727032814520106,0.1565647881643815,0.2827051281929016,2.0,3.0,,,
gravitational,german,linear,4.0,1.1747594662943273,0.6125227133885202,0.7099263072013855,2.0,4.0,,,
gravitational,german,linear,4.0,0.6910772794853782,0.1970378499253564,0.3379329925074297,2.0,3.0,,,
gravitational,german,linear,4.0,0.7880889617916401,0.1750586630397132,0.2827051281929016,2.0,3.0,,,
gravitational,german,linear,4.0,0.6525445864478383,0.1343230866093833,0.2827051281929016,2.0,4.0,,,
gravitational,german,linear,4.0,0.5940119096607368,0.143594948747804,0.2827051281929016,2.0,3.0,,,
gravitational,german,linear,4.0,0.8248155865203005,0.2067951880232252,0.2827051281929016,2.0,3.0,,,
gravitational,german,linear,4.0,1.1651983087933504,0.5957699712004348,0.7099263072013855,2.0,4.0,,,
gravitational,german,linear,4.0,1.1191577919232991,0.4732576312413504,0.5967847301679499,2.0,3.0,,,
gravitational,mortgage,linear,,,,,,,,0.0,0.00565048
gravitational,twomoon,linear,,,,,,,,0.0,0.0084727499999999
gravitational,breast_cancer,linear,,,,,,,,0.0,0.00586106
greedy,adult,linear,0.0,4.0396296752120975e-08,8.962229397581509e-16,2.7815500902583785e-08,0.0,0.0,0.13,1.0,76.286314595
greedy,adult,linear,0.0,1.804634330859756e-08,1.592512450567325e-16,9.798023781204536e-09,0.0,0.0,,,
greedy,adult,linear,0.0,5.778703920933381e-08,1.2039877125491225e-15,2.9665488954222493e-08,0.0,0.0,,,
greedy,adult,linear,0.0,2.98668945686309e-08,3.0022778071744173e-16,1.1920928910669204e-08,0.0,0.0,,,
greedy,adult,linear,0.0,3.896741829212402e-08,8.935979050608659e-16,2.7815500902583785e-08,0.0,0.0,,,
greedy,adult,linear,0.0,3.764740674760959e-08,6.964551116624548e-16,2.3841857932360707e-08,0.0,0.0,,,
greedy,adult,linear,0.0,4.1721585020138014e-08,7.490693713437114e-16,2.3841857932360707e-08,0.0,0.0,,,
greedy,adult,linear,0.0,4.080038190634738e-08,9.092849789066235e-16,2.7815500902583785e-08,0.0,0.0,,,
greedy,adult,linear,0.0,2.9642354626435715e-08,3.2207406836013314e-16,1.2247529768139032e-08,0.0,0.0,,,
greedy,adult,linear,0.0,3.0958616947796e-08,7.829605124276932e-16,2.7815500902583785e-08,0.0,0.0,,,
greedy,adult,linear,0.0,4.350400334418581e-08,9.224965772207422e-16,2.7815500902583785e-08,0.0,0.0,,,
greedy,adult,linear,0.0,1.5350821634674272e-08,1.506026600852334e-16,1.1920928910669204e-08,0.0,0.0,,,
greedy,adult,linear,0.0,5.0194320588836674e-08,1.024224634202016e-15,2.7815500902583785e-08,0.0,0.0,,,
greedy,adult,linear,0.0,3.1224257845963166e-08,5.147667820331899e-16,1.986821496213764e-08,0.0,0.0,,,
greedy,adult,linear,0.0,2.6991778201423955e-08,4.206608583635433e-16,1.986821496213764e-08,0.0,0.0,,,
greedy,adult,linear,0.0,4.978606954475495e-08,1.015057845055806e-15,2.7815500902583785e-08,0.0,0.0,,,
greedy,adult,linear,0.0,3.540202631047151e-08,6.886633420054365e-16,2.3841857932360707e-08,0.0,0.0,,,
greedy,adult,linear,0.0,5.106053374559495e-08,1.0249749594349571e-15,2.7815500902583785e-08,0.0,0.0,,,
greedy,adult,linear,0.0,4.2845802739055465e-08,9.10223125263583e-16,2.7815500902583785e-08,0.0,0.0,,,
greedy,adult,linear,0.0,3.6422653781897913e-08,6.909550389633829e-16,2.3841857932360707e-08,0.0,0.0,,,
greedy,compass,linear,0.0,1.960679119061837e-10,3.8442626079251005e-20,1.960679119061837e-10,0.0,0.0,0.0,1.0,521.774312715
greedy,compass,linear,0.0,1.960679119061837e-10,3.8442626079251005e-20,1.960679119061837e-10,0.0,0.0,,,
greedy,compass,linear,0.0,0.0,0.0,0.0,0.0,0.0,,,
greedy,compass,linear,0.0,3.921358238123672e-10,1.5377050431700402e-19,3.921358238123672e-10,0.0,0.0,,,
greedy,compass,linear,0.0,7.842716476247348e-10,6.150820172680165e-19,7.842716476247348e-10,0.0,0.0,,,
greedy,compass,linear,0.0,0.0,0.0,0.0,0.0,0.0,,,
greedy,compass,linear,0.0,1.960679119061837e-10,3.8442626079251005e-20,1.960679119061837e-10,0.0,0.0,,,
greedy,compass,linear,0.0,0.0,0.0,0.0,0.0,0.0,,,
greedy,compass,linear,0.0,0.0,0.0,0.0,0.0,0.0,,,
greedy,compass,linear,0.0,4.705629857992832e-09,2.214295236043365e-17,4.705629857992832e-09,0.0,0.0,,,
greedy,compass,linear,0.0,1.5685432952494691e-09,2.460328069072065e-18,1.5685432952494691e-09,0.0,0.0,,,
greedy,compass,linear,0.0,1.960679119061837e-10,3.8442626079251005e-20,1.960679119061837e-10,0.0,0.0,,,
greedy,compass,linear,0.0,0.0,0.0,0.0,0.0,0.0,,,
greedy,compass,linear,0.0,0.0,0.0,0.0,0.0,0.0,,,
greedy,compass,linear,0.0,0.0,0.0,0.0,0.0,0.0,,,
greedy,compass,linear,0.0,4.705629857992832e-09,2.214295236043365e-17,4.705629857992832e-09,0.0,0.0,,,
greedy,compass,linear,0.0,7.842716476247348e-10,6.150820172680165e-19,7.842716476247348e-10,0.0,0.0,,,
greedy,compass,linear,0.0,1.5685432952494691e-09,2.460328069072065e-18,1.5685432952494691e-09,0.0,0.0,,,
greedy,compass,linear,0.0,9.411259715985665e-09,8.857180944173456e-17,9.411259715985665e-09,0.0,0.0,,,
greedy,compass,linear,0.0,6.274173125486726e-09,3.936524840857987e-17,6.274173125486726e-09,0.0,0.0,,,
greedy,credit,linear,0.0,1.0418362966389469e-08,9.879969299127451e-17,9.93410748106882e-09,0.0,0.0,0.0,1.0,1221.0935097949996
